date,Consumption,reduced_temp,holiday_val(as_factor),weekday(as_factor),lock_down(as_factor),covid_severity,sunlight_time_minutes,production_capacity_rate,price_of_electricity,laborforce,unemployment,export,import,di
2018-09-26,791960.0236,41.572524037875,0,3.0,0,0.0,720,76.2,417.14,54.0,44297.0,15388.0,16130.0,245.0
2018-09-27,793620.3082,42.595621830125,0,4.0,0,0.0,717,76.2,417.14,54.0,44297.0,15388.0,16130.0,245.0
2018-09-28,780348.6375,47.858899209375,0,5.0,0,0.0,715,76.2,417.14,54.0,44297.0,15388.0,16130.0,245.0
2018-09-29,744978.8798,54.6948532640417,0,6.0,0,0.0,712,76.2,417.14,54.0,44297.0,15388.0,16130.0,245.0
2018-09-30,678741.0213,53.041979118625,0,7.0,0,0.0,709,76.2,417.14,54.0,44297.0,15388.0,16130.0,245.0
2018-10-01,714204.4132,51.790162953208295,0,1.0,0,0.0,706,75.4,447.97,53.7,44358.0,16664.0,15547.0,353.0
2018-10-02,738607.1573,49.2069633375417,0,2.0,0,0.0,704,75.4,447.97,53.7,44358.0,16664.0,15547.0,353.0
2018-10-03,745130.3346,50.724100203833295,0,3.0,0,0.0,701,75.4,447.97,53.7,44358.0,16664.0,15547.0,353.0
2018-10-04,743819.1735,49.347561315541704,0,4.0,0,0.0,697,75.4,447.97,53.7,44358.0,16664.0,15547.0,353.0
2018-10-05,736714.5694,45.166737690874996,0,5.0,0,0.0,695,75.4,447.97,53.7,44358.0,16664.0,15547.0,353.0
2018-10-06,703833.9019,42.89616772566671,0,6.0,0,0.0,692,75.4,447.97,53.7,44358.0,16664.0,15547.0,353.0
2018-10-07,630036.4967,44.14719522320829,0,7.0,0,0.0,690,75.4,447.97,53.7,44358.0,16664.0,15547.0,353.0
2018-10-08,711703.151,47.2644941634167,0,1.0,0,0.0,687,75.4,447.97,53.7,44358.0,16664.0,15547.0,353.0
2018-10-09,731177.3805,46.839121178833295,0,2.0,0,0.0,684,75.4,447.97,53.7,44358.0,16664.0,15547.0,353.0
2018-10-10,730679.3551,44.599309841291706,0,3.0,0,0.0,682,75.4,447.97,53.7,44358.0,16664.0,15547.0,353.0
2018-10-11,729306.202,43.9375832422917,0,4.0,0,0.0,679,75.4,447.97,53.7,44358.0,16664.0,15547.0,353.0
2018-10-12,726165.7205,46.065170040708296,0,5.0,0,0.0,677,75.4,447.97,53.7,44358.0,16664.0,15547.0,353.0
2018-10-13,697070.4176,44.6584859134167,0,6.0,0,0.0,674,75.4,447.97,53.7,44358.0,16664.0,15547.0,353.0
2018-10-14,626571.4618,45.4027862585833,0,7.0,0,0.0,671,75.4,447.97,53.7,44358.0,16664.0,15547.0,353.0
2018-10-15,706262.7766,46.69929283275,0,1.0,0,0.0,669,75.4,447.97,53.7,44358.0,16664.0,15547.0,353.0
2018-10-16,726837.2375,48.1190656539583,0,2.0,0,0.0,666,75.4,447.97,53.7,44358.0,16664.0,15547.0,353.0
2018-10-17,729126.1696,48.111194463708294,0,3.0,0,0.0,664,75.4,447.97,53.7,44358.0,16664.0,15547.0,353.0
2018-10-18,730038.1869,48.720617077125,0,4.0,0,0.0,660,75.4,447.97,53.7,44358.0,16664.0,15547.0,353.0
2018-10-19,725011.0846,48.883681620375,0,5.0,0,0.0,658,75.4,447.97,53.7,44358.0,16664.0,15547.0,353.0
2018-10-20,693034.4466,46.396475870625,0,6.0,0,0.0,655,75.4,447.97,53.7,44358.0,16664.0,15547.0,353.0
2018-10-21,626527.5636,41.2608877995417,0,7.0,0,0.0,653,75.4,447.97,53.7,44358.0,16664.0,15547.0,353.0
2018-10-22,707263.7625,40.04508235470829,0,1.0,0,0.0,650,75.4,447.97,53.7,44358.0,16664.0,15547.0,353.0
2018-10-23,724518.8352,42.8964746215,0,2.0,0,0.0,648,75.4,447.97,53.7,44358.0,16664.0,15547.0,353.0
2018-10-24,726941.6072,43.5166335207083,0,3.0,0,0.0,646,75.4,447.97,53.7,44358.0,16664.0,15547.0,353.0
2018-10-25,739645.8679,28.3253595733333,0,4.0,0,0.0,643,75.4,447.97,53.7,44358.0,16664.0,15547.0,353.0
2018-10-26,737204.4090000001,23.163783847624998,0,5.0,0,0.0,640,75.4,447.97,53.7,44358.0,16664.0,15547.0,353.0
2018-10-27,705394.9889,29.841173423416702,0,6.0,0,0.0,638,75.4,447.97,53.7,44358.0,16664.0,15547.0,353.0
2018-10-28,633010.6322,35.642606540625,0,7.0,0,0.0,635,75.4,447.97,53.7,44358.0,16664.0,15547.0,353.0
2018-10-29,632946.7558,39.5042307442083,2,1.0,0,0.0,633,75.4,447.97,53.7,44358.0,16664.0,15547.0,353.0
2018-10-30,719104.6335,41.497153688708295,0,2.0,0,0.0,631,75.4,447.97,53.7,44358.0,16664.0,15547.0,353.0
2018-10-31,734520.2701,42.8202425622917,0,3.0,0,0.0,628,75.4,447.97,53.7,44358.0,16664.0,15547.0,353.0
2018-11-01,729637.7837,44.235259731999996,0,4.0,0,0.0,625,74.1,448.24,53.0,44267.0,16444.0,15422.0,125.0
2018-11-02,729577.2637,42.552240281875,0,5.0,0,0.0,623,74.1,448.24,53.0,44267.0,16444.0,15422.0,125.0
2018-11-03,695833.427,37.707138822291704,0,6.0,0,0.0,621,74.1,448.24,53.0,44267.0,16444.0,15422.0,125.0
2018-11-04,623859.5097,35.569480072875,0,7.0,0,0.0,619,74.1,448.24,53.0,44267.0,16444.0,15422.0,125.0
2018-11-05,720906.1817,34.6322812247083,0,1.0,0,0.0,616,74.1,448.24,53.0,44267.0,16444.0,15422.0,125.0
2018-11-06,738716.4681,33.158319765208304,0,2.0,0,0.0,613,74.1,448.24,53.0,44267.0,16444.0,15422.0,125.0
2018-11-07,745616.5427,32.404297524833304,0,3.0,0,0.0,611,74.1,448.24,53.0,44267.0,16444.0,15422.0,125.0
2018-11-08,744461.0321,32.1763136415,0,4.0,0,0.0,609,74.1,448.24,53.0,44267.0,16444.0,15422.0,125.0
2018-11-09,740622.1107,31.6362410857083,0,5.0,0,0.0,607,74.1,448.24,53.0,44267.0,16444.0,15422.0,125.0
2018-11-10,710019.5306,31.190486541041697,0,6.0,0,0.0,605,74.1,448.24,53.0,44267.0,16444.0,15422.0,125.0
2018-11-11,634330.9011,30.043338960458303,0,7.0,0,0.0,603,74.1,448.24,53.0,44267.0,16444.0,15422.0,125.0
2018-11-12,727325.0496,30.381238799499997,0,1.0,0,0.0,600,74.1,448.24,53.0,44267.0,16444.0,15422.0,125.0
2018-11-13,755794.1538,26.977811421374998,0,2.0,0,0.0,598,74.1,448.24,53.0,44267.0,16444.0,15422.0,125.0
2018-11-14,770430.2,21.531898216166702,0,3.0,0,0.0,596,74.1,448.24,53.0,44267.0,16444.0,15422.0,125.0
2018-11-15,780596.1207,16.4082556099583,0,4.0,0,0.0,595,74.1,448.24,53.0,44267.0,16444.0,15422.0,125.0
2018-11-16,782044.6290000001,15.188292157458301,0,5.0,0,0.0,593,74.1,448.24,53.0,44267.0,16444.0,15422.0,125.0
2018-11-17,750529.3898,15.2214687582917,0,6.0,0,0.0,590,74.1,448.24,53.0,44267.0,16444.0,15422.0,125.0
2018-11-18,665608.0168,23.845989361750004,0,7.0,0,0.0,588,74.1,448.24,53.0,44267.0,16444.0,15422.0,125.0
2018-11-19,752520.7549,32.0988002015833,0,1.0,0,0.0,586,74.1,448.24,53.0,44267.0,16444.0,15422.0,125.0
2018-11-20,765706.7293,31.8001405805417,0,2.0,0,0.0,585,74.1,448.24,53.0,44267.0,16444.0,15422.0,125.0
2018-11-21,772046.9481,32.8986537489167,0,3.0,0,0.0,583,74.1,448.24,53.0,44267.0,16444.0,15422.0,125.0
2018-11-22,774551.7209,28.6672488056667,0,4.0,0,0.0,582,74.1,448.24,53.0,44267.0,16444.0,15422.0,125.0
2018-11-23,778597.4011,23.606114198375,0,5.0,0,0.0,579,74.1,448.24,53.0,44267.0,16444.0,15422.0,125.0
2018-11-24,743356.0027,19.716437711375,0,6.0,0,0.0,577,74.1,448.24,53.0,44267.0,16444.0,15422.0,125.0
2018-11-25,660191.6358,20.136480142958302,0,7.0,0,0.0,576,74.1,448.24,53.0,44267.0,16444.0,15422.0,125.0
2018-11-26,763046.4635,25.3348701565,0,1.0,0,0.0,574,74.1,448.24,53.0,44267.0,16444.0,15422.0,125.0
2018-11-27,774558.2983,32.2583488375,0,2.0,0,0.0,573,74.1,448.24,53.0,44267.0,16444.0,15422.0,125.0
2018-11-28,774795.1786,32.164463590916704,0,3.0,0,0.0,572,74.1,448.24,53.0,44267.0,16444.0,15422.0,125.0
2018-11-29,793510.4024,23.8149905040417,0,4.0,0,0.0,570,74.1,448.24,53.0,44267.0,16444.0,15422.0,125.0
2018-11-30,793728.8441,20.128100831125,0,5.0,0,0.0,569,74.1,448.24,53.0,44267.0,16444.0,15422.0,125.0
2018-12-01,773073.1448,16.9372770682083,0,6.0,0,0.0,568,74.1,445.91,52.4,44329.0,14672.0,15928.0,370.0
2018-12-02,688919.7211,19.4933352110833,0,7.0,0,0.0,566,74.1,445.91,52.4,44329.0,14672.0,15928.0,370.0
2018-12-03,787271.7335,22.9543377767917,0,1.0,0,0.0,565,74.1,445.91,52.4,44329.0,14672.0,15928.0,370.0
2018-12-04,815183.6433,23.279793158583303,0,2.0,0,0.0,564,74.1,445.91,52.4,44329.0,14672.0,15928.0,370.0
2018-12-05,820002.7525,22.344155545208302,0,3.0,0,0.0,563,74.1,445.91,52.4,44329.0,14672.0,15928.0,370.0
2018-12-06,829341.4517,17.5019060302917,0,4.0,0,0.0,562,74.1,445.91,52.4,44329.0,14672.0,15928.0,370.0
2018-12-07,829781.2505,10.502861250375,0,5.0,0,0.0,561,74.1,445.91,52.4,44329.0,14672.0,15928.0,370.0
2018-12-08,785265.8890000001,10.525413941166699,0,6.0,0,0.0,560,74.1,445.91,52.4,44329.0,14672.0,15928.0,370.0
2018-12-09,703934.8009,17.2041956235,0,7.0,0,0.0,559,74.1,445.91,52.4,44329.0,14672.0,15928.0,370.0
2018-12-10,803633.012,22.462006993499998,0,1.0,0,0.0,558,74.1,445.91,52.4,44329.0,14672.0,15928.0,370.0
2018-12-11,823304.28,17.831703065875,0,2.0,0,0.0,557,74.1,445.91,52.4,44329.0,14672.0,15928.0,370.0
2018-12-12,831843.2614,11.217858912916698,0,3.0,0,0.0,557,74.1,445.91,52.4,44329.0,14672.0,15928.0,370.0
2018-12-13,832083.5082,6.76174847695833,0,4.0,0,0.0,556,74.1,445.91,52.4,44329.0,14672.0,15928.0,370.0
2018-12-14,837099.3324,12.918770421041698,0,5.0,0,0.0,555,74.1,445.91,52.4,44329.0,14672.0,15928.0,370.0
2018-12-15,783557.0791,20.8363978160417,0,6.0,0,0.0,555,74.1,445.91,52.4,44329.0,14672.0,15928.0,370.0
2018-12-16,699058.7728,21.665300231333298,0,7.0,0,0.0,555,74.1,445.91,52.4,44329.0,14672.0,15928.0,370.0
2018-12-17,803544.7862,21.048218547291697,0,1.0,0,0.0,554,74.1,445.91,52.4,44329.0,14672.0,15928.0,370.0
2018-12-18,824947.0776,19.3675752345417,0,2.0,0,0.0,554,74.1,445.91,52.4,44329.0,14672.0,15928.0,370.0
2018-12-19,840407.9241,15.532588229708299,0,3.0,0,0.0,554,74.1,445.91,52.4,44329.0,14672.0,15928.0,370.0
2018-12-20,838262.5795,10.396855265166698,0,4.0,0,0.0,553,74.1,445.91,52.4,44329.0,14672.0,15928.0,370.0
2018-12-21,825946.3772,12.104291353541699,0,5.0,0,0.0,554,74.1,445.91,52.4,44329.0,14672.0,15928.0,370.0
2018-12-22,783111.3029,14.7183848079167,0,6.0,0,0.0,553,74.1,445.91,52.4,44329.0,14672.0,15928.0,370.0
2018-12-23,706628.9445,16.452338364124998,0,7.0,0,0.0,554,74.1,445.91,52.4,44329.0,14672.0,15928.0,370.0
2018-12-24,796168.6771,16.2438420727917,0,1.0,0,0.0,553,74.1,445.91,52.4,44329.0,14672.0,15928.0,370.0
2018-12-25,826157.5661,14.0117053530833,0,2.0,0,0.0,554,74.1,445.91,52.4,44329.0,14672.0,15928.0,370.0
2018-12-26,830610.6601,4.3139441882916705,0,3.0,0,0.0,554,74.1,445.91,52.4,44329.0,14672.0,15928.0,370.0
2018-12-27,827564.2013,-2.28489606366667,0,4.0,0,0.0,554,74.1,445.91,52.4,44329.0,14672.0,15928.0,370.0
2018-12-28,810760.6529999999,-1.41190108591667,0,5.0,0,0.0,555,74.1,445.91,52.4,44329.0,14672.0,15928.0,370.0
2018-12-29,778766.8484,1.26193667566667,0,6.0,0,0.0,556,74.1,445.91,52.4,44329.0,14672.0,15928.0,370.0
2018-12-30,711655.1965,2.24219190879167,0,7.0,0,0.0,556,74.1,445.91,52.4,44329.0,14672.0,15928.0,370.0
2018-12-31,741716.8259,0.110354783541667,7,1.0,0,0.0,556,74.1,445.91,52.4,44329.0,14672.0,15928.0,370.0
2019-01-01,641448.2204,2.6010923004166697,1,2.0,0,0.0,557,74.4,414.79,52.2,44391.0,14003.0,15259.0,162.0
2019-01-02,787600.0933,7.315321205291669,0,3.0,0,0.0,558,74.4,414.79,52.2,44391.0,14003.0,15259.0,162.0
2019-01-03,806546.3092,10.434881247958302,0,4.0,0,0.0,559,74.4,414.79,52.2,44391.0,14003.0,15259.0,162.0
2019-01-04,803998.4274,10.03517652375,0,5.0,0,0.0,560,74.4,414.79,52.2,44391.0,14003.0,15259.0,162.0
2019-01-05,766825.7408,7.6814266208749995,0,6.0,0,0.0,561,74.4,414.79,52.2,44391.0,14003.0,15259.0,162.0
2019-01-06,694998.2309,2.154805391,0,7.0,0,0.0,562,74.4,414.79,52.2,44391.0,14003.0,15259.0,162.0
2019-01-07,817381.662,-4.20108557579167,0,1.0,0,0.0,563,74.4,414.79,52.2,44391.0,14003.0,15259.0,162.0
2019-01-08,840965.3029,-5.10234027995833,0,2.0,0,0.0,564,74.4,414.79,52.2,44391.0,14003.0,15259.0,162.0
2019-01-09,836691.2517,-8.80659760591667,0,3.0,0,0.0,565,74.4,414.79,52.2,44391.0,14003.0,15259.0,162.0
2019-01-10,834814.3054,3.10013929183333,0,4.0,0,0.0,566,74.4,414.79,52.2,44391.0,14003.0,15259.0,162.0
2019-01-11,821617.1438,10.2890746322917,0,5.0,0,0.0,568,74.4,414.79,52.2,44391.0,14003.0,15259.0,162.0
2019-01-12,779519.8254,9.49498694258333,0,6.0,0,0.0,569,74.4,414.79,52.2,44391.0,14003.0,15259.0,162.0
2019-01-13,697905.5245,6.735439606375,0,7.0,0,0.0,570,74.4,414.79,52.2,44391.0,14003.0,15259.0,162.0
2019-01-14,804449.6697,7.6832378668333305,0,1.0,0,0.0,572,74.4,414.79,52.2,44391.0,14003.0,15259.0,162.0
2019-01-15,824114.0483,9.246728074916671,0,2.0,0,0.0,573,74.4,414.79,52.2,44391.0,14003.0,15259.0,162.0
2019-01-16,830360.6845,-0.198669434333333,0,3.0,0,0.0,574,74.4,414.79,52.2,44391.0,14003.0,15259.0,162.0
2019-01-17,824266.5687,-0.825942055291666,0,4.0,0,0.0,576,74.4,414.79,52.2,44391.0,14003.0,15259.0,162.0
2019-01-18,815751.8094,4.0290454411250005,0,5.0,0,0.0,578,74.4,414.79,52.2,44391.0,14003.0,15259.0,162.0
2019-01-19,770353.2935,8.48227258570833,0,6.0,0,0.0,580,74.4,414.79,52.2,44391.0,14003.0,15259.0,162.0
2019-01-20,679596.2585,10.674142034416699,0,7.0,0,0.0,581,74.4,414.79,52.2,44391.0,14003.0,15259.0,162.0
2019-01-21,800013.6701,10.4289176472917,0,1.0,0,0.0,583,74.4,414.79,52.2,44391.0,14003.0,15259.0,162.0
2019-01-22,807888.7739,10.939709120625,0,2.0,0,0.0,585,74.4,414.79,52.2,44391.0,14003.0,15259.0,162.0
2019-01-23,802705.0392,13.7116565820417,0,3.0,0,0.0,586,74.4,414.79,52.2,44391.0,14003.0,15259.0,162.0
2019-01-24,797608.6238,15.2396243484167,0,4.0,0,0.0,589,74.4,414.79,52.2,44391.0,14003.0,15259.0,162.0
2019-01-25,786462.4132,15.849345453541698,0,5.0,0,0.0,591,74.4,414.79,52.2,44391.0,14003.0,15259.0,162.0
2019-01-26,741292.7401,17.519197393375002,0,6.0,0,0.0,593,74.4,414.79,52.2,44391.0,14003.0,15259.0,162.0
2019-01-27,667768.3927,13.8026274007917,0,7.0,0,0.0,594,74.4,414.79,52.2,44391.0,14003.0,15259.0,162.0
2019-01-28,768444.2496,14.2196995750417,0,1.0,0,0.0,597,74.4,414.79,52.2,44391.0,14003.0,15259.0,162.0
2019-01-29,776242.625,17.5612447417083,0,2.0,0,0.0,599,74.4,414.79,52.2,44391.0,14003.0,15259.0,162.0
2019-01-30,783110.3446,18.531176035250002,0,3.0,0,0.0,601,74.4,414.79,52.2,44391.0,14003.0,15259.0,162.0
2019-01-31,789783.9878,17.554533003041698,0,4.0,0,0.0,603,74.4,414.79,52.2,44391.0,14003.0,15259.0,162.0
2019-02-01,817487.04,15.72187726275,0,5.0,0,0.0,606,74.0,415.13,52.5,44391.0,14402.0,15136.0,161.0
2019-02-02,762466.87,15.037646449166699,0,6.0,0,0.0,608,74.0,415.13,52.5,44391.0,14402.0,15136.0,161.0
2019-02-03,678637.93,18.7820211994167,0,7.0,0,0.0,610,74.0,415.13,52.5,44391.0,14402.0,15136.0,161.0
2019-02-04,780551.83,22.2477055724583,0,1.0,0,0.0,612,74.0,415.13,52.5,44391.0,14402.0,15136.0,161.0
2019-02-05,798087.77,22.9322583965417,0,2.0,0,0.0,615,74.0,415.13,52.5,44391.0,14402.0,15136.0,161.0
2019-02-06,836350.98,20.8115165092083,0,3.0,0,0.0,617,74.0,415.13,52.5,44391.0,14402.0,15136.0,161.0
2019-02-07,857044.87,15.720921276375,0,4.0,0,0.0,619,74.0,415.13,52.5,44391.0,14402.0,15136.0,161.0
2019-02-08,857139.66,13.8486332625,0,5.0,0,0.0,621,74.0,415.13,52.5,44391.0,14402.0,15136.0,161.0
2019-02-09,813392.35,11.657153928875001,0,6.0,0,0.0,624,74.0,415.13,52.5,44391.0,14402.0,15136.0,161.0
2019-02-10,723120.71,10.6385533949583,0,7.0,0,0.0,627,74.0,415.13,52.5,44391.0,14402.0,15136.0,161.0
2019-02-11,805065.67,14.605073228333302,0,1.0,0,0.0,629,74.0,415.13,52.5,44391.0,14402.0,15136.0,161.0
2019-02-12,817984.35,19.1004808471667,0,2.0,0,0.0,631,74.0,415.13,52.5,44391.0,14402.0,15136.0,161.0
2019-02-13,847102.14,17.5859305094167,0,3.0,0,0.0,633,74.0,415.13,52.5,44391.0,14402.0,15136.0,161.0
2019-02-14,862449.41,11.507093445041699,0,4.0,0,0.0,637,74.0,415.13,52.5,44391.0,14402.0,15136.0,161.0
2019-02-15,862830.54,8.183874591583331,0,5.0,0,0.0,639,74.0,415.13,52.5,44391.0,14402.0,15136.0,161.0
2019-02-16,806072.53,8.000033718375,0,6.0,0,0.0,641,74.0,415.13,52.5,44391.0,14402.0,15136.0,161.0
2019-02-17,701973.65,10.102256181875,0,7.0,0,0.0,643,74.0,415.13,52.5,44391.0,14402.0,15136.0,161.0
2019-02-18,805758.05,14.1794683727917,0,1.0,0,0.0,647,74.0,415.13,52.5,44391.0,14402.0,15136.0,161.0
2019-02-19,813988.04,16.75191019175,0,2.0,0,0.0,649,74.0,415.13,52.5,44391.0,14402.0,15136.0,161.0
2019-02-20,816576.53,18.333109938375,0,3.0,0,0.0,652,74.0,415.13,52.5,44391.0,14402.0,15136.0,161.0
2019-02-21,819898.01,18.3897083040417,0,4.0,0,0.0,654,74.0,415.13,52.5,44391.0,14402.0,15136.0,161.0
2019-02-22,821742.15,16.4049430949167,0,5.0,0,0.0,656,74.0,415.13,52.5,44391.0,14402.0,15136.0,161.0
2019-02-23,807976.28,13.399323451666698,0,6.0,0,0.0,660,74.0,415.13,52.5,44391.0,14402.0,15136.0,161.0
2019-02-24,721977.02,10.1154521031667,0,7.0,0,0.0,662,74.0,415.13,52.5,44391.0,14402.0,15136.0,161.0
2019-02-25,830245.81,14.15080273175,0,1.0,0,0.0,665,74.0,415.13,52.5,44391.0,14402.0,15136.0,161.0
2019-02-26,850106.04,15.560533758,0,2.0,0,0.0,667,74.0,415.13,52.5,44391.0,14402.0,15136.0,161.0
2019-02-27,857408.23,8.57238470270833,0,3.0,0,0.0,670,74.0,415.13,52.5,44391.0,14402.0,15136.0,161.0
2019-02-28,856513.66,4.207942930625,0,4.0,0,0.0,672,74.0,415.13,52.5,44391.0,14402.0,15136.0,161.0
2019-03-01,814664.41,12.242832771791699,0,5.0,0,0.0,676,74.3,416.25,52.9,44210.0,16436.0,17183.0,173.0
2019-03-02,778160.31,17.44981130125,0,6.0,0,0.0,678,74.3,416.25,52.9,44210.0,16436.0,17183.0,173.0
2019-03-03,706250.98,15.0569617714167,0,7.0,0,0.0,681,74.3,416.25,52.9,44210.0,16436.0,17183.0,173.0
2019-03-04,811921.73,13.8061335294167,0,1.0,0,0.0,684,74.3,416.25,52.9,44210.0,16436.0,17183.0,173.0
2019-03-05,807747.29,20.008105679791697,0,2.0,0,0.0,686,74.3,416.25,52.9,44210.0,16436.0,17183.0,173.0
2019-03-06,808466.43,21.523318443541697,0,3.0,0,0.0,689,74.3,416.25,52.9,44210.0,16436.0,17183.0,173.0
2019-03-07,797396.61,20.5123411793333,0,4.0,0,0.0,691,74.3,416.25,52.9,44210.0,16436.0,17183.0,173.0
2019-03-08,769945.41,22.2321919513333,0,5.0,0,0.0,694,74.3,416.25,52.9,44210.0,16436.0,17183.0,173.0
2019-03-09,730046.91,26.0472878978333,0,6.0,0,0.0,698,74.3,416.25,52.9,44210.0,16436.0,17183.0,173.0
2019-03-10,651553.15,27.5776734981667,0,7.0,0,0.0,700,74.3,416.25,52.9,44210.0,16436.0,17183.0,173.0
2019-03-11,740900.63,29.5227295150833,0,1.0,0,0.0,703,74.3,416.25,52.9,44210.0,16436.0,17183.0,173.0
2019-03-12,791550.56,26.477963001625,0,2.0,0,0.0,705,74.3,416.25,52.9,44210.0,16436.0,17183.0,173.0
2019-03-13,809599.24,22.82581855125,0,3.0,0,0.0,708,74.3,416.25,52.9,44210.0,16436.0,17183.0,173.0
2019-03-14,815436.85,20.2773763514583,0,4.0,0,0.0,711,74.3,416.25,52.9,44210.0,16436.0,17183.0,173.0
2019-03-15,826733.83,19.8779716004583,0,5.0,0,0.0,713,74.3,416.25,52.9,44210.0,16436.0,17183.0,173.0
2019-03-16,778122.33,15.9496258675,0,6.0,0,0.0,716,74.3,416.25,52.9,44210.0,16436.0,17183.0,173.0
2019-03-17,673862.13,21.1330928407083,0,7.0,0,0.0,719,74.3,416.25,52.9,44210.0,16436.0,17183.0,173.0
2019-03-18,749898.91,27.1908674256667,0,1.0,0,0.0,722,74.3,416.25,52.9,44210.0,16436.0,17183.0,173.0
2019-03-19,759309.6,30.8429403164583,0,2.0,0,0.0,725,74.3,416.25,52.9,44210.0,16436.0,17183.0,173.0
2019-03-20,769506.14,30.704399383291697,0,3.0,0,0.0,728,74.3,416.25,52.9,44210.0,16436.0,17183.0,173.0
2019-03-21,774522.13,25.597600464,0,4.0,0,0.0,730,74.3,416.25,52.9,44210.0,16436.0,17183.0,173.0
2019-03-22,767047.93,22.628611255375,0,5.0,0,0.0,733,74.3,416.25,52.9,44210.0,16436.0,17183.0,173.0
2019-03-23,735716.27,22.2658963864583,0,6.0,0,0.0,736,74.3,416.25,52.9,44210.0,16436.0,17183.0,173.0
2019-03-24,681938.52,11.885694828499998,0,7.0,0,0.0,738,74.3,416.25,52.9,44210.0,16436.0,17183.0,173.0
2019-03-25,777794.69,14.4629972410833,0,1.0,0,0.0,741,74.3,416.25,52.9,44210.0,16436.0,17183.0,173.0
2019-03-26,786238.85,23.2722262844167,0,2.0,0,0.0,744,74.3,416.25,52.9,44210.0,16436.0,17183.0,173.0
2019-03-27,793213.24,23.55777838775,0,3.0,0,0.0,746,74.3,416.25,52.9,44210.0,16436.0,17183.0,173.0
2019-03-28,801797.04,19.972626227625,0,4.0,0,0.0,749,74.3,416.25,52.9,44210.0,16436.0,17183.0,173.0
2019-03-29,829521.38,13.4355556171667,0,5.0,0,0.0,752,74.3,416.25,52.9,44210.0,16436.0,17183.0,173.0
2019-03-30,781999.84,11.429795555625,0,6.0,0,0.0,754,74.3,416.25,52.9,44210.0,16436.0,17183.0,173.0
2019-03-31,672904.68,14.822272708333301,0,7.0,0,0.0,757,74.3,416.25,52.9,44210.0,16436.0,17183.0,173.0
2019-04-01,787258.78,19.2229063170417,0,1.0,0,0.0,760,75.0,416.66,52.9,13.0,15459.0,16999.0,-34.0
2019-04-02,799758.04,22.0875394285417,0,2.0,0,0.0,763,75.0,416.66,52.9,13.0,15459.0,16999.0,-34.0
2019-04-03,800719.81,22.06241092125,0,3.0,0,0.0,766,75.0,416.66,52.9,13.0,15459.0,16999.0,-34.0
2019-04-04,797287.04,24.443352856374997,0,4.0,0,0.0,769,75.0,416.66,52.9,13.0,15459.0,16999.0,-34.0
2019-04-05,784322.8,28.302090239875003,0,5.0,0,0.0,771,75.0,416.66,52.9,13.0,15459.0,16999.0,-34.0
2019-04-06,753266.99,29.209075378,0,6.0,0,0.0,774,75.0,416.66,52.9,13.0,15459.0,16999.0,-34.0
2019-04-07,672119.94,31.7557155743333,0,7.0,0,0.0,777,75.0,416.66,52.9,13.0,15459.0,16999.0,-34.0
2019-04-08,751312.86,34.8780173718333,0,1.0,0,0.0,779,75.0,416.66,52.9,13.0,15459.0,16999.0,-34.0
2019-04-09,776771.07,30.190176756458303,0,2.0,0,0.0,782,75.0,416.66,52.9,13.0,15459.0,16999.0,-34.0
2019-04-10,788558.75,25.6907057315417,0,3.0,0,0.0,784,75.0,416.66,52.9,13.0,15459.0,16999.0,-34.0
2019-04-11,784047.88,27.499855814,0,4.0,0,0.0,787,75.0,416.66,52.9,13.0,15459.0,16999.0,-34.0
2019-04-12,761230.7,31.2505841235833,0,5.0,0,0.0,790,75.0,416.66,52.9,13.0,15459.0,16999.0,-34.0
2019-04-13,721244.46,35.5283527073333,0,6.0,0,0.0,792,75.0,416.66,52.9,13.0,15459.0,16999.0,-34.0
2019-04-14,641148.15,34.498101378125,0,7.0,0,0.0,795,75.0,416.66,52.9,13.0,15459.0,16999.0,-34.0
2019-04-15,751085.28,27.0279249612917,0,1.0,0,0.0,797,75.0,416.66,52.9,13.0,15459.0,16999.0,-34.0
2019-04-16,796949.04,22.6698542505833,0,2.0,0,0.0,800,75.0,416.66,52.9,13.0,15459.0,16999.0,-34.0
2019-04-17,798828.97,22.0861272875417,0,3.0,0,0.0,802,75.0,416.66,52.9,13.0,15459.0,16999.0,-34.0
2019-04-18,797276.12,21.652057672375,0,4.0,0,0.0,806,75.0,416.66,52.9,13.0,15459.0,16999.0,-34.0
2019-04-19,802421.14,18.750847976041698,0,5.0,0,0.0,808,75.0,416.66,52.9,13.0,15459.0,16999.0,-34.0
2019-04-20,778741.39,14.0663873705417,0,6.0,0,0.0,811,75.0,416.66,52.9,13.0,15459.0,16999.0,-34.0
2019-04-21,695621.04,15.6543363517083,0,7.0,0,0.0,813,75.0,416.66,52.9,13.0,15459.0,16999.0,-34.0
2019-04-22,761517.95,18.95759205225,7,1.0,0,0.0,816,75.0,416.66,52.9,13.0,15459.0,16999.0,-34.0
2019-04-23,705888.87,26.029999443291697,2,2.0,0,0.0,818,75.0,416.66,52.9,13.0,15459.0,16999.0,-34.0
2019-04-24,762912.31,34.4668677365,0,3.0,0,0.0,821,75.0,416.66,52.9,13.0,15459.0,16999.0,-34.0
2019-04-25,761914.06,39.6030188660417,0,4.0,0,0.0,823,75.0,416.66,52.9,13.0,15459.0,16999.0,-34.0
